date,origin,destination,distance_km,weight_tons,fuel_price,weather_score,traffic_score,holiday,month,day_of_week,hour,freight_demand
2024-03-24 17:00:00,Hyderabad,Delhi,747,20.71,113.57,0.89,0.32,0,3,6,17,87.03
2024-03-24 18:00:00,Kolkata,Delhi,1598,25.17,111.59,0.17,0.19,0,3,6,18,108.57
2024-03-24 19:00:00,Chennai,Chennai,1293,10.31,110.66,0.61,0.21,0,3,6,19,62.18
2024-03-24 20:00:00,Pune,Bangalore,1079,28.56,96.75,0.1,0.86,0,3,6,20,114.54
2024-03-24 21:00:00,Ahmedabad,Pune,800,13.78,96.59,0.29,0.97,0,3,6,21,76.03
2024-03-24 22:00:00,Pune,Bangalore,1032,14.41,107.24,0.6,0.94,0,3,6,22,80.11
2024-03-24 23:00:00,Ahmedabad,Hyderabad,673,25.84,87.51,0.08,0.7,0,3,6,23,104.67
2024-03-25 00:00:00,Hyderabad,Chennai,277,10.35,94.67,0.89,0.55,0,3,0,0,65.18
2024-03-25 01:00:00,Mumbai,Vijayawada,66,9.75,112.97,0.83,0.64,0,3,0,1,60.98
2024-03-25 02:00:00,Hyderabad,Bangalore,1658,15.4,98.5,0.47,0.86,0,3,0,2,99.78
2024-03-25 03:00:00,Bangalore,Pune,61,31.34,93.1,0.49,0.01,0,3,0,3,107.32
2024-03-25 04:00:00,Kolkata,Bangalore,1671,9.76,99.29,0.88,0.43,0,3,0,4,85.9
2024-03-25 05:00:00,Delhi,Delhi,1572,31.71,93.66,0.05,0.51,0,3,0,5,123.85
2024-03-25 06:00:00,Mumbai,Mumbai,741,28.13,108.05,0.14,0.92,0,3,0,6,119.92
2024-03-25 07:00:00,Hyderabad,Delhi,1707,27.48,110.52,0.31,0.17,0,3,0,7,119.41
2024-03-25 08:00:00,Chennai,Vijayawada,1789,19.52,108.48,0.36,0.74,0,3,0,8,107.62
2024-03-25 09:00:00,Mumbai,Kolkata,1575,30.09,89.47,0.99,0.92,0,3,0,9,132.67
2024-03-25 10:00:00,Kolkata,Mumbai,119,1.53,95.08,0.15,0.76,0,3,0,10,41.8
2024-03-25 11:00:00,Ahmedabad,Kolkata,157,12.92,91.42,0.3,0.01,0,3,0,11,55.08
2024-03-25 12:00:00,Mumbai,Bangalore,250,27.49,86.28,0.83,0.66,0,3,0,12,111.71
2024-03-25 13:00:00,Ahmedabad,Hyderabad,1125,39.5,107.18,0.78,0.21,0,3,0,13,140.02
2024-03-25 14:00:00,Kolkata,Vijayawada,1622,1.1,97.85,0.65,0.61,0,3,0,14,61.35
2024-03-25 15:00:00,Hyderabad,Bangalore,678,20.89,93.3,0.33,0.57,0,3,0,15,88.46
2024-03-25 16:00:00,Kolkata,Pune,1332,37.03,94.23,0.12,0.96,0,3,0,16,143.44
2024-03-25 17:00:00,Mumbai,Bangalore,1555,34.68,89.05,0.98,0.19,0,3,0,17,136.07
2024-03-25 18:00:00,Chennai,Mumbai,1337,1.9,109.8,0.25,0.05,0,3,0,18,46.85
2024-03-25 19:00:00,Pune,Delhi,955,21.65,89.32,0.84,0.61,0,3,0,19,101.72
2024-03-25 20:00:00,Mumbai,Hyderabad,352,1.17,95.15,0.9,0.34,0,3,0,20,42.68
2024-03-25 21:00:00,Kolkata,Kolkata,986,31.79,85.22,0.44,0.75,0,3,0,21,124.83
2024-03-25 22:00:00,Pune,Bangalore,625,13.05,98.09,0.85,0.99,0,3,0,22,87.4
2024-03-25 23:00:00,Kolkata,Bangalore,1627,30.86,95.64,0.28,0.4,0,3,0,23,130.16
2024-03-26 00:00:00,Chennai,Delhi,604,37.85,106.57,0.89,0.15,0,3,1,0,128.56
2024-03-26 01:00:00,Kolkata,Hyderabad,174,39.07,106.46,0.64,0.55,0,3,1,1,139.38
2024-03-26 02:00:00,Hyderabad,Chennai,1343,35.87,86.16,0.19,0.35,0,3,1,2,136.29
2024-03-26 03:00:00,Delhi,Kolkata,908,8.96,88.48,0.79,0.79,0,3,1,3,75.14
2024-03-26 04:00:00,Ahmedabad,Bangalore,794,8.59,112.14,0.91,0.53,0,3,1,4,65.53
2024-03-26 05:00:00,Ahmedabad,Bangalore,529,25.41,108.75,0.57,0.91,0,3,1,5,108.79
2024-03-26 06:00:00,Mumbai,Chennai,181,22.22,96.68,0.76,0.84,1,3,1,6,116.65
2024-03-26 07:00:00,Delhi,Kolkata,1075,1.37,89.99,0.79,0.91,0,3,1,7,60.03
2024-03-26 08:00:00,Kolkata,Mumbai,164,16.28,92.82,0.79,0.3,0,3,1,8,83.24
2024-03-26 09:00:00,Chennai,Mumbai,530,36.36,104.74,0.45,0.9,0,3,1,9,137.38
2024-03-26 10:00:00,Mumbai,Vijayawada,1030,36.04,113.36,0.74,0.87,0,3,1,10,139.01
2024-03-26 11:00:00,Kolkata,Vijayawada,1074,8.95,103.47,0.55,0.63,0,3,1,11,69.22
2024-03-26 12:00:00,Pune,Pune,380,15.9,85.79,0.41,0.91,0,3,1,12,83.92
2024-03-26 13:00:00,Bangalore,Delhi,1650,22.85,104.52,0.17,0.05,0,3,1,13,96.71
2024-03-26 14:00:00,Kolkata,Hyderabad,991,34.26,113.34,0.91,0.79,0,3,1,14,135.09
2024-03-26 15:00:00,Delhi,Bangalore,1004,21.75,95.76,0.41,0.15,0,3,1,15,99.62
2024-03-26 16:00:00,Mumbai,Kolkata,1710,38.76,113.01,0.24,0.34,0,3,1,16,150.54
2024-03-26 17:00:00,Delhi,Bangalore,817,32.16,105.12,0.24,0.73,0,3,1,17,120.41
2024-03-26 18:00:00,Mumbai,Vijayawada,440,38.17,90.7,0.24,0.21,0,3,1,18,134.16
2024-03-26 19:00:00,Kolkata,Pune,883,29.53,89.36,0.0,0.23,0,3,1,19,110.49
2024-03-26 20:00:00,Hyderabad,Kolkata,192,35.23,90.29,0.44,0.21,0,3,1,20,109.78
2024-03-26 21:00:00,Pune,Kolkata,377,33.41,105.98,0.89,0.46,0,3,1,21,119.92
2024-03-26 22:00:00,Kolkata,Bangalore,677,10.9,102.69,0.03,0.08,0,3,1,22,63.65
2024-03-26 23:00:00,Ahmedabad,Delhi,426,9.95,98.67,0.96,0.89,0,3,1,23,68.02
2024-03-27 00:00:00,Delhi,Pune,139,34.71,92.9,0.18,0.73,0,3,2,0,123.77
2024-03-27 01:00:00,Bangalore,Delhi,857,4.3,112.22,0.72,0.51,0,3,2,1,52.72
2024-03-27 02:00:00,Bangalore,Pune,1070,16.93,91.41,0.79,0.08,0,3,2,2,84.43
2024-03-27 03:00:00,Chennai,Bangalore,1115,33.01,93.51,0.74,0.12,0,3,2,3,129.74
2024-03-27 04:00:00,Mumbai,Pune,1108,32.72,86.65,0.34,0.1,0,3,2,4,132.0
2024-03-27 05:00:00,Delhi,Mumbai,1061,6.41,93.26,0.7,0.01,0,3,2,5,55.85
2024-03-27 06:00:00,Chennai,Kolkata,1567,20.02,112.69,0.47,0.67,1,3,2,6,109.46
2024-03-27 07:00:00,Delhi,Hyderabad,602,19.71,90.63,0.15,0.51,0,3,2,7,90.04
2024-03-27 08:00:00,Ahmedabad,Bangalore,173,13.63,91.12,0.2,0.38,0,3,2,8,67.1
2024-03-27 09:00:00,Mumbai,Chennai,106,36.77,103.0,0.03,0.35,0,3,2,9,124.33
2024-03-27 10:00:00,Kolkata,Hyderabad,855,26.47,102.01,0.33,0.46,0,3,2,10,114.54
2024-03-27 11:00:00,Kolkata,Bangalore,1529,39.23,90.28,0.73,0.47,0,3,2,11,155.97
2024-03-27 12:00:00,Bangalore,Hyderabad,284,3.6,89.63,0.97,0.14,0,3,2,12,43.21
2024-03-27 13:00:00,Kolkata,Mumbai,657,16.38,88.51,0.13,0.53,0,3,2,13,82.76
2024-03-27 14:00:00,Kolkata,Hyderabad,441,33.57,110.83,0.35,0.05,0,3,2,14,115.33
2024-03-27 15:00:00,Ahmedabad,Pune,1565,17.48,104.63,0.18,0.94,0,3,2,15,98.88
2024-03-27 16:00:00,Hyderabad,Vijayawada,1019,11.21,113.6,0.76,0.71,0,3,2,16,78.91
2024-03-27 17:00:00,Bangalore,Hyderabad,1416,39.91,89.98,0.92,0.01,1,3,2,17,154.74
2024-03-27 18:00:00,Chennai,Bangalore,1717,35.05,98.82,0.11,0.29,0,3,2,18,147.44
2024-03-27 19:00:00,Pune,Chennai,1249,22.31,107.29,0.9,0.98,0,3,2,19,111.97
2024-03-27 20:00:00,Hyderabad,Chennai,101,22.91,91.41,0.27,0.05,0,3,2,20,85.89
2024-03-27 21:00:00,Chennai,Vijayawada,1623,1.27,105.54,0.22,0.15,1,3,2,21,60.28
2024-03-27 22:00:00,Mumbai,Delhi,1551,39.26,99.21,0.06,0.48,0,3,2,22,152.11
2024-03-27 23:00:00,Hyderabad,Vijayawada,538,32.45,97.92,0.08,0.35,0,3,2,23,113.01
2024-03-28 00:00:00,Ahmedabad,Kolkata,54,2.43,104.35,0.07,0.99,0,3,3,0,42.93
2024-03-28 01:00:00,Chennai,Hyderabad,1798,7.88,99.03,0.45,0.54,0,3,3,1,68.78
2024-03-28 02:00:00,Mumbai,Chennai,681,33.02,109.6,0.66,0.94,0,3,3,2,127.08
2024-03-28 03:00:00,Bangalore,Vijayawada,1282,4.39,112.92,0.18,0.38,0,3,3,3,57.27
2024-03-28 04:00:00,Pune,Hyderabad,266,37.73,102.67,0.22,0.27,0,3,3,4,123.62
2024-03-28 05:00:00,Mumbai,Kolkata,585,40.0,94.02,0.17,0.29,1,3,3,5,146.3
2024-03-28 06:00:00,Kolkata,Chennai,1415,35.57,108.32,0.81,0.64,0,3,3,6,139.98
2024-03-28 07:00:00,Delhi,Kolkata,1790,29.82,90.11,0.14,0.6,0,3,3,7,132.9
2024-03-28 08:00:00,Mumbai,Hyderabad,1474,20.0,87.85,0.07,0.55,0,3,3,8,94.99
2024-03-28 09:00:00,Mumbai,Bangalore,1535,4.21,100.56,0.04,0.19,0,3,3,9,52.1
2024-03-28 10:00:00,Pune,Hyderabad,787,29.49,104.4,0.04,0.26,0,3,3,10,106.91
2024-03-28 11:00:00,Delhi,Vijayawada,779,16.48,110.05,0.55,0.29,0,3,3,11,82.72
2024-03-28 12:00:00,Kolkata,Kolkata,1284,23.24,113.66,0.09,0.87,0,3,3,12,105.81
2024-03-28 13:00:00,Chennai,Bangalore,1099,12.44,111.2,0.22,0.82,0,3,3,13,79.13
2024-03-28 14:00:00,Chennai,Bangalore,1325,10.44,114.66,0.83,0.21,0,3,3,14,77.61
2024-03-28 15:00:00,Mumbai,Delhi,52,13.65,99.27,0.97,0.15,0,3,3,15,65.17
2024-03-28 16:00:00,Ahmedabad,Chennai,1075,32.74,94.5,0.86,0.1,0,3,3,16,131.66
2024-03-28 17:00:00,Ahmedabad,Pune,1677,17.63,98.79,0.96,0.07,0,3,3,17,86.38
2024-03-28 18:00:00,Delhi,Bangalore,1075,13.16,104.32,0.67,0.98,0,3,3,18,80.27
2024-03-28 19:00:00,Delhi,Kolkata,199,17.89,100.22,0.99,0.81,0,3,3,19,85.65
2024-03-28 20:00:00,Kolkata,Chennai,1656,2.26,104.02,0.5,0.02,0,3,3,20,46.68
2024-03-28 21:00:00,Pune,Mumbai,53,35.73,111.6,0.79,0.01,0,3,3,21,120.94
2024-03-28 22:00:00,Bangalore,Hyderabad,1570,22.52,89.97,0.97,0.69,0,3,3,22,116.02
2024-03-28 23:00:00,Chennai,Vijayawada,1623,5.09,88.61,0.71,0.31,0,3,3,23,67.27
2024-03-29 00:00:00,Pune,Kolkata,517,12.25,99.96,0.96,0.1,0,3,4,0,62.38
2024-03-29 01:00:00,Hyderabad,Mumbai,119,39.36,114.45,0.25,0.46,0,3,4,1,128.92
2024-03-29 02:00:00,Chennai,Kolkata,250,24.13,86.77,0.3,0.02,0,3,4,2,90.29
2024-03-29 03:00:00,Pune,Hyderabad,357,12.36,114.6,0.4,0.42,0,3,4,3,62.93
2024-03-29 04:00:00,Chennai,Delhi,1325,17.63,114.03,0.46,0.24,0,3,4,4,86.95
2024-03-29 05:00:00,Bangalore,Kolkata,1360,11.08,93.78,0.9,0.26,0,3,4,5,74.92
2024-03-29 06:00:00,Hyderabad,Bangalore,971,2.24,111.73,0.89,0.29,0,3,4,6,47.61
2024-03-29 07:00:00,Ahmedabad,Pune,341,33.84,85.23,0.66,0.31,0,3,4,7,127.51
2024-03-29 08:00:00,Ahmedabad,Bangalore,1227,12.41,98.62,0.23,0.02,0,3,4,8,66.12
2024-03-29 09:00:00,Bangalore,Hyderabad,973,33.7,97.06,0.24,0.57,0,3,4,9,122.9
2024-03-29 10:00:00,Kolkata,Kolkata,1206,19.66,112.08,0.63,0.55,0,3,4,10,106.5
2024-03-29 11:00:00,Hyderabad,Pune,932,8.13,99.17,0.5,0.65,0,3,4,11,74.34
2024-03-29 12:00:00,Mumbai,Bangalore,635,32.27,97.54,0.26,0.16,0,3,4,12,120.74
2024-03-29 13:00:00,Pune,Pune,1347,15.71,104.19,0.17,0.99,0,3,4,13,87.68
2024-03-29 14:00:00,Hyderabad,Vijayawada,1770,28.6,96.27,0.72,0.14,0,3,4,14,119.15
2024-03-29 15:00:00,Kolkata,Hyderabad,558,33.65,101.1,0.81,0.81,0,3,4,15,126.12
2024-03-29 16:00:00,Kolkata,Delhi,1426,38.56,113.67,0.26,0.22,0,3,4,16,140.87
2024-03-29 17:00:00,Bangalore,Delhi,54,4.35,91.08,0.42,0.44,0,3,4,17,45.85
2024-03-29 18:00:00,Chennai,Kolkata,342,1.33,98.77,0.71,0.32,0,3,4,18,34.43
2024-03-29 19:00:00,Hyderabad,Bangalore,409,22.39,85.46,0.47,0.31,0,3,4,19,91.17
2024-03-29 20:00:00,Pune,Mumbai,1671,11.31,110.27,0.96,0.49,0,3,4,20,81.74
2024-03-29 21:00:00,Hyderabad,Hyderabad,263,19.29,87.76,0.13,0.24,0,3,4,21,78.74
2024-03-29 22:00:00,Delhi,Bangalore,1479,3.83,87.84,0.85,0.55,0,3,4,22,64.1
2024-03-29 23:00:00,Chennai,Bangalore,1509,20.56,111.49,0.31,0.25,0,3,4,23,98.08
2024-03-30 00:00:00,Pune,Delhi,1088,5.87,97.28,0.69,0.97,0,3,5,0,71.37
2024-03-30 01:00:00,Ahmedabad,Kolkata,1346,33.7,105.62,0.25,0.24,0,3,5,1,120.12
2024-03-30 02:00:00,Pune,Pune,612,30.62,110.74,0.97,0.76,0,3,5,2,118.18
2024-03-30 03:00:00,Mumbai,Hyderabad,814,3.89,96.23,0.05,0.47,0,3,5,3,42.12
2024-03-30 04:00:00,Bangalore,Vijayawada,94,33.62,92.85,0.51,0.04,0,3,5,4,116.78
2024-03-30 05:00:00,Mumbai,Pune,752,13.67,90.09,0.91,0.15,0,3,5,5,69.19
2024-03-30 06:00:00,Pune,Chennai,683,14.76,103.21,0.47,0.93,0,3,5,6,74.33
2024-03-30 07:00:00,Chennai,Chennai,1485,8.01,92.57,0.84,0.82,1,3,5,7,78.87
2024-03-30 08:00:00,Hyderabad,Hyderabad,1260,33.58,104.03,0.95,0.14,1,3,5,8,134.19
2024-03-30 09:00:00,Ahmedabad,Kolkata,1799,16.78,94.51,0.07,0.05,0,3,5,9,87.84
2024-03-30 10:00:00,Hyderabad,Mumbai,710,2.9,95.43,0.49,0.15,0,3,5,10,37.82
2024-03-30 11:00:00,Chennai,Chennai,1243,38.68,92.47,0.69,0.58,0,3,5,11,143.74
2024-03-30 12:00:00,Pune,Delhi,770,10.98,97.55,0.83,0.63,0,3,5,12,70.44
2024-03-30 13:00:00,Kolkata,Mumbai,643,37.51,89.86,0.16,0.38,0,3,5,13,128.62
2024-03-30 14:00:00,Hyderabad,Bangalore,1474,12.75,94.59,0.57,0.28,0,3,5,14,70.7
2024-03-30 15:00:00,Kolkata,Chennai,1781,33.43,108.34,0.16,0.21,0,3,5,15,128.47
2024-03-30 16:00:00,Hyderabad,Delhi,295,26.9,91.47,0.76,0.44,0,3,5,16,99.98
2024-03-30 17:00:00,Hyderabad,Bangalore,906,34.59,113.41,0.28,0.02,0,3,5,17,122.68
2024-03-30 18:00:00,Ahmedabad,Mumbai,601,39.07,99.79,0.27,0.01,0,3,5,18,126.51
2024-03-30 19:00:00,Bangalore,Hyderabad,1753,34.99,88.21,0.77,0.8,0,3,5,19,142.89
2024-03-30 20:00:00,Bangalore,Bangalore,92,16.74,113.29,0.84,0.53,0,3,5,20,75.98
2024-03-30 21:00:00,Delhi,Pune,890,32.77,98.7,0.34,0.78,0,3,5,21,121.39
2024-03-30 22:00:00,Mumbai,Hyderabad,1796,28.75,101.71,0.5,0.11,0,3,5,22,126.83
2024-03-30 23:00:00,Chennai,Hyderabad,228,3.4,90.56,0.69,0.82,0,3,5,23,41.78
2024-03-31 00:00:00,Chennai,Mumbai,1530,37.26,95.0,0.75,0.92,0,3,6,0,145.37
2024-03-31 01:00:00,Chennai,Mumbai,584,19.17,106.11,0.77,0.53,0,3,6,1,80.09
2024-03-31 02:00:00,Delhi,Delhi,656,6.24,88.72,0.39,0.11,1,3,6,2,50.08
2024-03-31 03:00:00,Bangalore,Delhi,721,17.59,102.11,0.54,0.12,0,3,6,3,74.67
2024-03-31 04:00:00,Pune,Pune,1317,24.52,105.81,0.11,0.19,0,3,6,4,97.56
2024-03-31 05:00:00,Kolkata,Hyderabad,976,23.34,85.06,0.95,0.19,0,3,6,5,95.48
2024-03-31 06:00:00,Ahmedabad,Vijayawada,66,23.42,110.13,0.7,0.94,0,3,6,6,86.73
2024-03-31 07:00:00,Kolkata,Kolkata,1185,10.98,86.69,0.38,0.8,0,3,6,7,79.06
2024-03-31 08:00:00,Pune,Pune,1688,25.68,92.41,0.39,0.32,1,3,6,8,117.43
2024-03-31 09:00:00,Ahmedabad,Pune,875,36.39,113.91,0.09,0.82,0,3,6,9,127.27
2024-03-31 10:00:00,Delhi,Kolkata,1671,16.16,87.43,0.46,0.77,0,3,6,10,94.15
2024-03-31 11:00:00,Pune,Kolkata,596,25.59,109.78,0.67,0.36,1,3,6,11,107.35
2024-03-31 12:00:00,Chennai,Kolkata,1103,10.52,104.56,0.95,0.03,0,3,6,12,60.96
2024-03-31 13:00:00,Mumbai,Mumbai,1265,2.88,102.95,0.65,0.01,0,3,6,13,46.25
2024-03-31 14:00:00,Hyderabad,Pune,486,23.84,102.45,0.65,0.33,0,3,6,14,93.19
2024-03-31 15:00:00,Kolkata,Pune,228,2.85,89.99,0.79,0.05,0,3,6,15,30.84
2024-03-31 16:00:00,Bangalore,Bangalore,665,29.22,105.06,0.51,0.12,1,3,6,16,116.84
2024-03-31 17:00:00,Bangalore,Kolkata,726,27.14,113.55,0.03,0.25,0,3,6,17,95.61
2024-03-31 18:00:00,Delhi,Kolkata,1547,15.4,87.31,0.89,0.18,0,3,6,18,90.28
2024-03-31 19:00:00,Ahmedabad,Delhi,683,17.04,94.97,0.4,0.14,0,3,6,19,79.18
2024-03-31 20:00:00,Bangalore,Delhi,1207,36.79,99.17,0.98,0.26,0,3,6,20,137.32
2024-03-31 21:00:00,Chennai,Hyderabad,851,1.51,91.97,0.41,0.74,0,3,6,21,46.6
2024-03-31 22:00:00,Kolkata,Delhi,361,22.97,107.23,0.67,0.44,0,3,6,22,86.91
2024-03-31 23:00:00,Pune,Chennai,74,37.01,105.66,0.46,0.66,0,3,6,23,116.77
2024-04-01 00:00:00,Chennai,Hyderabad,420,36.65,88.53,0.23,0.93,0,4,0,0,127.27
2024-04-01 01:00:00,Delhi,Vijayawada,574,23.8,102.08,0.93,0.0,0,4,0,1,90.19
2024-04-01 02:00:00,Chennai,Kolkata,1392,15.87,96.07,0.63,0.95,0,4,0,2,99.68
2024-04-01 03:00:00,Pune,Bangalore,279,4.86,91.85,0.45,0.28,0,4,0,3,48.08
2024-04-01 04:00:00,Mumbai,Delhi,1175,7.78,110.45,0.14,0.29,0,4,0,4,60.36
2024-04-01 05:00:00,Delhi,Bangalore,1523,27.51,86.64,1.0,0.63,0,4,0,5,125.14
2024-04-01 06:00:00,Mumbai,Delhi,427,1.65,99.02,0.9,0.36,0,4,0,6,42.89
2024-04-01 07:00:00,Hyderabad,Delhi,937,35.46,99.26,0.42,0.08,0,4,0,7,126.2
2024-04-01 08:00:00,Mumbai,Bangalore,1276,23.93,102.1,0.17,0.71,0,4,0,8,111.22
2024-04-01 09:00:00,Hyderabad,Pune,1340,2.76,90.93,0.03,0.18,1,4,0,9,62.43
2024-04-01 10:00:00,Hyderabad,Pune,511,10.35,111.14,0.15,0.93,0,4,0,10,68.46
2024-04-01 11:00:00,Mumbai,Pune,414,24.17,113.96,0.53,0.99,0,4,0,11,100.07
2024-04-01 12:00:00,Delhi,Chennai,153,2.39,101.47,0.82,0.18,0,4,0,12,35.81
2024-04-01 13:00:00,Ahmedabad,Pune,1184,31.42,92.68,0.36,0.75,0,4,0,13,128.31
2024-04-01 14:00:00,Pune,Delhi,477,36.88,111.3,0.43,0.99,0,4,0,14,130.95
2024-04-01 15:00:00,Chennai,Kolkata,518,38.49,114.65,0.47,0.96,1,4,0,15,146.07
2024-04-01 16:00:00,Chennai,Mumbai,1064,29.61,107.26,0.02,0.56,0,4,0,16,112.71
2024-04-01 17:00:00,Pune,Bangalore,1654,34.42,95.01,0.18,0.31,0,4,0,17,131.87
2024-04-01 18:00:00,Kolkata,Kolkata,919,24.82,92.08,0.5,0.01,0,4,0,18,94.8
2024-04-01 19:00:00,Kolkata,Mumbai,819,18.88,89.7,0.28,0.9,0,4,0,19,91.73
2024-04-01 20:00:00,Hyderabad,Kolkata,729,28.81,92.05,0.52,0.04,0,4,0,20,107.51
2024-04-01 21:00:00,Hyderabad,Chennai,854,9.74,91.82,0.11,0.58,0,4,0,21,66.02
2024-04-01 22:00:00,Delhi,Mumbai,935,5.28,114.02,0.8,0.19,0,4,0,22,50.41
2024-04-01 23:00:00,Bangalore,Vijayawada,610,30.71,104.3,0.78,0.24,0,4,0,23,119.73
2024-04-02 00:00:00,Mumbai,Hyderabad,1323,38.37,90.01,0.67,0.02,0,4,1,0,143.12
2024-04-02 01:00:00,Hyderabad,Pune,1555,23.52,99.64,0.53,0.04,0,4,1,1,102.74
2024-04-02 02:00:00,Chennai,Vijayawada,380,19.82,90.54,0.39,0.35,0,4,1,2,87.09
2024-04-02 03:00:00,Delhi,Chennai,636,21.84,103.18,0.68,0.88,0,4,1,3,101.56
2024-04-02 04:00:00,Mumbai,Kolkata,250,19.66,95.24,0.78,0.57,0,4,1,4,88.91
2024-04-02 05:00:00,Delhi,Delhi,503,18.25,90.87,0.81,0.54,0,4,1,5,89.54
2024-04-02 06:00:00,Mumbai,Pune,1577,37.93,92.28,0.35,0.62,0,4,1,6,146.85
2024-04-02 07:00:00,Mumbai,Vijayawada,1619,19.71,105.25,0.19,0.54,0,4,1,7,98.58
2024-04-02 08:00:00,Pune,Pune,875,4.16,97.24,0.34,0.3,0,4,1,8,43.01
2024-04-02 09:00:00,Hyderabad,Mumbai,160,30.86,100.39,0.01,0.88,1,4,1,9,126.06
2024-04-02 10:00:00,Ahmedabad,Hyderabad,913,16.27,109.64,0.42,0.48,0,4,1,10,84.63
2024-04-02 11:00:00,Delhi,Pune,957,28.72,104.66,0.27,0.75,0,4,1,11,121.39
2024-04-02 12:00:00,Ahmedabad,Kolkata,1617,23.6,98.87,0.79,0.91,0,4,1,12,112.35
2024-04-02 13:00:00,Delhi,Kolkata,1282,28.81,113.62,0.67,0.0,0,4,1,13,118.98
2024-04-02 14:00:00,Pune,Bangalore,1717,3.42,91.44,0.03,0.48,0,4,1,14,65.09
2024-04-02 15:00:00,Chennai,Bangalore,1691,2.32,93.67,0.14,0.6,0,4,1,15,60.52
2024-04-02 16:00:00,Ahmedabad,Pune,82,15.76,112.34,0.54,0.5,0,4,1,16,73.4
2024-04-02 17:00:00,Chennai,Mumbai,604,28.03,110.6,0.62,0.9,1,4,1,17,124.48
2024-04-02 18:00:00,Kolkata,Mumbai,156,9.72,88.9,0.77,0.94,0,4,1,18,63.15
2024-04-02 19:00:00,Hyderabad,Delhi,1338,17.9,112.9,0.97,0.13,0,4,1,19,91.14
2024-04-02 20:00:00,Hyderabad,Chennai,275,39.25,85.31,0.7,0.3,0,4,1,20,135.34
2024-04-02 21:00:00,Bangalore,Chennai,536,9.38,109.67,0.54,0.26,0,4,1,21,62.53
2024-04-02 22:00:00,Pune,Vijayawada,228,34.07,93.36,0.41,0.5,1,4,1,22,136.32
2024-04-02 23:00:00,Chennai,Chennai,1295,33.19,90.66,0.74,0.38,0,4,1,23,131.97
2024-04-03 00:00:00,Mumbai,Hyderabad,1443,35.76,98.46,0.93,0.36,0,4,2,0,141.24
2024-04-03 01:00:00,Delhi,Mumbai,686,36.69,111.91,0.42,0.53,0,4,2,1,131.71
2024-04-03 02:00:00,Hyderabad,Delhi,837,20.79,108.58,0.58,0.49,0,4,2,2,101.29
2024-04-03 03:00:00,Ahmedabad,Bangalore,216,27.6,114.01,0.21,0.47,0,4,2,3,99.47
2024-04-03 04:00:00,Delhi,Kolkata,712,25.14,101.23,0.86,0.11,0,4,2,4,94.09
2024-04-03 05:00:00,Delhi,Chennai,1626,13.05,100.32,0.71,0.54,0,4,2,5,84.89
2024-04-03 06:00:00,Bangalore,Bangalore,349,11.91,85.39,0.35,0.06,0,4,2,6,64.74
2024-04-03 07:00:00,Chennai,Bangalore,1454,14.32,90.42,0.87,0.62,0,4,2,7,83.23
2024-04-03 08:00:00,Hyderabad,Pune,84,9.52,99.93,0.97,0.62,0,4,2,8,61.49
2024-04-03 09:00:00,Delhi,Hyderabad,456,30.54,107.58,0.29,0.26,0,4,2,9,104.05
2024-04-03 10:00:00,Hyderabad,Delhi,1575,38.62,109.68,0.19,0.14,0,4,2,10,142.26
2024-04-03 11:00:00,Mumbai,Hyderabad,363,34.84,93.5,0.83,0.8,0,4,2,11,137.48
2024-04-03 12:00:00,Bangalore,Pune,865,9.5,106.37,0.58,0.77,0,4,2,12,63.98
2024-04-03 13:00:00,Mumbai,Delhi,792,3.02,109.86,0.88,0.95,0,4,2,13,57.51
2024-04-03 14:00:00,Hyderabad,Delhi,776,30.53,96.24,0.35,0.45,0,4,2,14,120.96
2024-04-03 15:00:00,Kolkata,Mumbai,875,16.22,105.87,0.58,0.32,0,4,2,15,88.01
2024-04-03 16:00:00,Ahmedabad,Hyderabad,1174,33.16,98.12,0.58,0.3,0,4,2,16,135.12
2024-04-03 17:00:00,Hyderabad,Hyderabad,618,31.39,114.57,0.19,0.18,0,4,2,17,112.65
2024-04-03 18:00:00,Chennai,Mumbai,1288,25.39,85.2,0.99,0.35,1,4,2,18,127.82
2024-04-03 19:00:00,Delhi,Vijayawada,1741,10.96,97.43,0.66,0.13,0,4,2,19,81.78
2024-04-03 20:00:00,Delhi,Bangalore,625,5.06,92.91,0.66,0.87,0,4,2,20,59.5
2024-04-03 21:00:00,Mumbai,Pune,111,10.85,110.49,0.3,0.35,0,4,2,21,52.69
2024-04-03 22:00:00,Ahmedabad,Hyderabad,418,20.88,93.61,0.65,0.55,0,4,2,22,94.97
2024-04-03 23:00:00,Bangalore,Mumbai,1441,39.2,101.32,0.83,0.07,0,4,2,23,150.59
2024-04-04 00:00:00,Kolkata,Kolkata,1647,3.48,107.21,0.81,0.28,0,4,3,0,54.1
2024-04-04 01:00:00,Pune,Vijayawada,143,8.8,99.92,0.92,0.22,0,4,3,1,57.28
2024-04-04 02:00:00,Ahmedabad,Delhi,1542,25.46,97.31,0.15,0.89,0,4,3,2,115.95
2024-04-04 03:00:00,Delhi,Chennai,1033,12.87,86.28,0.18,0.18,0,4,3,3,73.6
2024-04-04 04:00:00,Chennai,Kolkata,1099,34.48,85.69,0.71,0.8,0,4,3,4,135.93
2024-04-04 05:00:00,Ahmedabad,Mumbai,1508,6.44,113.72,0.81,0.28,0,4,3,5,66.43
